control_number,announcement_number,hiring_agency_code,hiring_agency_name,hiring_department_code,hiring_department_name,hiring_subelement_name,agency_level,agency_level_sort,position_title,minimum_grade,maximum_grade,promotion_potential,appointment_type,work_schedule,service_type,pay_scale,salary_type,minimum_salary,maximum_salary,supervisory_status,travel_requirement,telework_eligible,security_clearance_required,security_clearance,drug_test_required,relocation_expenses_reimbursed,who_may_apply,hiring_paths,total_openings,disable_apply_online,position_open_date,position_close_date,position_expire_date,position_opening_status,announcement_closing_type_code,announcement_closing_type_description,vendor,job_series,locations,raw_data,inserted_at
809552300,WMD-24-20-12515449-DT,CM56,Patent and Trademark Office,CM,Department of Commerce,Enterprise Business Product Delivery Branch 3,2,Department of Commerce\Patent and Trademark Office,IT Specialist (Product Manager),14,14,00,Permanent,Full-time,Competitive,GS,Without Compensation,0.000,0.000,N,Not required,N,N,Not Required,N,N,,Custom announcement,1,N,2024-09-13,2024-09-27,,Applications under review,01,Closing Date,USASTAFFING,0301,"Alexandria, Virginia, United States","{""controlNumber"": 809552300, ""announcementNumber"": ""WMD-24-20-12515449-DT"", ""hiringAgencyCode"": ""CM56"", ""hiringAgencyName"": ""Patent and Trademark Office"", ""hiringDepartmentCode"": ""CM"", ""hiringDepartmentName"": ""Department of Commerce"", ""hiringSubelementName"": ""Enterprise Business Product Delivery Branch 3"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of Commerce\\Patent and Trademark Office"", ""positionTitle"": ""IT Specialist (Product Manager)"", ""minimumGrade"": ""14"", ""maximumGrade"": ""14"", ""promotionPotential"": ""00"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Without Compensation"", ""minimumSalary"": 0.0, ""maximumSalary"": 0.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Not required"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""N"", ""securityClearance"": ""Not Required"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-09-13"", ""positionCloseDate"": ""2024-09-27"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Custom announcement"", ""jobSeries"": ""0301"", ""locations"": ""Alexandria, Virginia, United States""}",2025-06-07 22:19:49.779
809957900,24-BEP-440-A,TRAI,Bureau of Engraving and Printing,TR,Department of the Treasury,,2,Department of the Treasury\Bureau of Engraving and Printing,SUPERVISORY PROGRAM MANAGER (MANAGER OF PRODUCT MANAGEMENT DIVISION),14,14,14,Permanent,Full-time,Competitive,GS,Per Year,132753.000,181216.000,Y,50% or less,N,N,Not Required,N,N,,Internal to an agency,1,N,2024-09-18,2024-10-01,,Applications under review,01,Closing Date,USASTAFFING,0340,"Fort Worth, Texas, United States | Washington, District of Columbia, United States","{""controlNumber"": 809957900, ""announcementNumber"": ""24-BEP-440-A"", ""hiringAgencyCode"": ""TRAI"", ""hiringAgencyName"": ""Bureau of Engraving and Printing"", ""hiringDepartmentCode"": ""TR"", ""hiringDepartmentName"": ""Department of the Treasury"", ""hiringSubelementName"": null, ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Treasury\\Bureau of Engraving and Printing"", ""positionTitle"": ""SUPERVISORY PROGRAM MANAGER (MANAGER OF PRODUCT MANAGEMENT DIVISION)"", ""minimumGrade"": ""14"", ""maximumGrade"": ""14"", ""promotionPotential"": ""14"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 132753.0, ""maximumSalary"": 181216.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""N"", ""securityClearance"": ""Not Required"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-09-18"", ""positionCloseDate"": ""2024-10-01"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Internal to an agency"", ""jobSeries"": ""0340"", ""locations"": ""Fort Worth, Texas, United States | Washington, District of Columbia, United States""}",2025-06-07 22:20:00.255
810341000,24-CD-00379-12552837-DH,Other Agencies and Independent Organizations,Other Agencies and Independent Organizations,DN,Department of Energy,Office of Clean Energy Demonstrations (OCED),1,Department of Energy,Data Product Manager,13,13,None,Permanent,Full-time,Competitive,GS,Per Year,117962.000,153354.000,N,Occasional travel,N,Y,Other,N,N,,The public,,N,2024-09-19,2024-09-26,,Candidate selected,01,Closing Date,USASTAFFING,0343,"Washington, District of Columbia, United States","{""controlNumber"": 810341000, ""announcementNumber"": ""24-CD-00379-12552837-DH"", ""hiringAgencyCode"": ""Other Agencies and Independent Organizations"", ""hiringAgencyName"": ""Other Agencies and Independent Organizations"", ""hiringDepartmentCode"": ""DN"", ""hiringDepartmentName"": ""Department of Energy"", ""hiringSubelementName"": ""Office of Clean Energy Demonstrations (OCED)"", ""agencyLevel"": 1, ""agencyLevelSort"": ""Department of Energy"", ""positionTitle"": ""Data Product Manager"", ""minimumGrade"": ""13"", ""maximumGrade"": ""13"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 117962.0, ""maximumSalary"": 153354.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Occasional travel"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Other"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": null, ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-09-19"", ""positionCloseDate"": ""2024-09-26"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Candidate selected"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""The public"", ""jobSeries"": ""0343"", ""locations"": ""Washington, District of Columbia, United States""}",2025-06-07 22:22:03.553
810372000,MCAD244298382363HQ,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,"Program Executive Officer, Intelligence Electronic Warfare & Sensors (PEO IEW&S)",2,Department of the Army\U.S. Army Acquisition Support Center,Program Manager (Deputy Product Manager Acquisition),4,4,4,Permanent,Full-time,Competitive,NH,Per Year,139395.000,191900.000,Y,25% or less,N,Y,Top Secret,N,N,,The public,1,N,2024-09-19,2024-09-27,,Applications under review,01,Closing Date,USASTAFFING,0340,"Aberdeen Proving Ground, Maryland, United States","{""controlNumber"": 810372000, ""announcementNumber"": ""MCAD244298382363HQ"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""Program Executive Officer, Intelligence Electronic Warfare & Sensors (PEO IEW&S)"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""Program Manager (Deputy Product Manager Acquisition)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""4"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 139395.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""25% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Top Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-09-19"", ""positionCloseDate"": ""2024-09-27"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""The public"", ""jobSeries"": ""0340"", ""locations"": ""Aberdeen Proving Ground, Maryland, United States""}",2025-06-07 22:22:03.926
811740200,MCAD244524608112HW,ARSP,U.S. Special Operations Command (Army),AR,Department of the Army,TECHNOLOGY APPLICATION PROGRAM OFF COMMAND GROUP,2,Department of the Army\U.S. Special Operations Command (Army),PROGRAM MANAGER (DEPUTY PRODUCT MANAGER ACQUISITION),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,123914.000,189477.000,Y,25% or less,N,Y,Sensitive Compartmented Information,N,N,,The public,,N,2024-09-30,2024-10-15,,Applications under review,01,Closing Date,USASTAFFING,0340,"Fort Eustis, Virginia, United States","{""controlNumber"": 811740200, ""announcementNumber"": ""MCAD244524608112HW"", ""hiringAgencyCode"": ""ARSP"", ""hiringAgencyName"": ""U.S. Special Operations Command (Army)"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""TECHNOLOGY APPLICATION PROGRAM OFF COMMAND GROUP"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Special Operations Command (Army)"", ""positionTitle"": ""PROGRAM MANAGER (DEPUTY PRODUCT MANAGER ACQUISITION)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 123914.0, ""maximumSalary"": 189477.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""25% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Sensitive Compartmented Information"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": null, ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-09-30"", ""positionCloseDate"": ""2024-10-15"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""The public"", ""jobSeries"": ""0340"", ""locations"": ""Fort Eustis, Virginia, United States""}",2025-06-07 22:24:35.359
814879500,DE-12576323-25-LM,NV19,Naval Air Systems Command,NV,Department of the Navy,,2,Department of the Navy\Naval Air Systems Command,INTERDISCIPLINARY ENGINEER/SCIENTIST (FMS PRODUCT MANAGER),4,4,None,Permanent,Full-time,Competitive,DP,Per Year,101121.000,156323.000,N,Occasional travel,N,Y,Secret,N,N,,The public,1,Y,2024-10-21,2025-01-21,,Job closed,01,Closing Date,USASTAFFING,"1520, 1310, 1550, 0850, 0801, 0854, 0855, 0830, 0861","Point Mugu, California, United States","{""controlNumber"": 814879500, ""announcementNumber"": ""DE-12576323-25-LM"", ""hiringAgencyCode"": ""NV19"", ""hiringAgencyName"": ""Naval Air Systems Command"", ""hiringDepartmentCode"": ""NV"", ""hiringDepartmentName"": ""Department of the Navy"", ""hiringSubelementName"": null, ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Navy\\Naval Air Systems Command"", ""positionTitle"": ""INTERDISCIPLINARY ENGINEER/SCIENTIST (FMS PRODUCT MANAGER)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""DP"", ""salaryType"": ""Per Year"", ""minimumSalary"": 101121.0, ""maximumSalary"": 156323.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Occasional travel"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""Y"", ""positionOpenDate"": ""2024-10-21"", ""positionCloseDate"": ""2025-01-21"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Job closed"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""The public"", ""jobSeries"": ""1520, 1310, 1550, 0850, 0801, 0854, 0855, 0830, 0861"", ""locations"": ""Point Mugu, California, United States""}",2025-06-07 22:30:54.701
815735700,25-12589007K-OSB-0301-15,TR93,Internal Revenue Service,TR,Department of the Treasury,,2,Department of the Treasury\Internal Revenue Service,Product Development Specialist (Product Manager),15,15,None,Permanent,Full-time,Competitive,GS,Per Year,143736.000,191900.000,N,Not required,N,N,Not Required,N,N,,Internal to an agency,2,N,2024-10-24,2024-11-05,,Candidate selected,01,Closing Date,USASTAFFING,0301,"Orlando, Florida, United States | Portland, Oregon, United States | Franklin, Tennessee, United States | Chicago, Illinois, United States | Farmers Branch, Texas, United States | York, Pennsylvania, United States | Baltimore, Maryland, United States | Memphis, Tennessee, United States | Dallas, Texas, United States | Seattle, Washington, United States | San Francisco, California, United States | Honolulu, Hawaii, United States | Jacksonville, Florida, United States | Phoenix, Arizona, United States | Washington, District of Columbia, United States | Brooklyn, New York, United States | Tampa, Florida, United States | Chattanooga, Tennessee, United States | San Bernardino, California, United States | Raleigh, North Carolina, United States | Kearneysville, West Virginia, United States | Indianapolis, Indiana, United States | Columbia, South Carolina, United States | Guaynabo, Puerto Rico, United States | San Jose, California, United States | Boston, Massachusetts, United States | Huntsville, Alabama, United States | Lanham, Maryland, United States | Oakland, California, United States | Covington, Kentucky, United States | Cincinnati, Ohio, United States | Greensboro, North Carolina, United States | Austin, Texas, United States | Denver, Colorado, United States | Springfield, New Jersey, United States | Pittsburgh, Pennsylvania, United States | San Diego, California, United States | Atlanta, Georgia, United States | Kansas City, Missouri, United States | Cleveland, Ohio, United States | Richmond, Virginia, United States | Milwaukee, Wisconsin, United States | Philadelphia, Pennsylvania, United States | Detroit, Michigan, United States | Charlotte, North Carolina, United States | Ogden, Utah, United States | Los Angeles, California, United States | Chamblee, Georgia, United States | Las Vegas, Nevada, United States | Nashville, Tennessee, United States | San Antonio, Texas, United States | North Charleston, South Carolina, United States","{""controlNumber"": 815735700, ""announcementNumber"": ""25-12589007K-OSB-0301-15"", ""hiringAgencyCode"": ""TR93"", ""hiringAgencyName"": ""Internal Revenue Service"", ""hiringDepartmentCode"": ""TR"", ""hiringDepartmentName"": ""Department of the Treasury"", ""hiringSubelementName"": null, ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Treasury\\Internal Revenue Service"", ""positionTitle"": ""Product Development Specialist (Product Manager)"", ""minimumGrade"": ""15"", ""maximumGrade"": ""15"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 143736.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Not required"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""N"", ""securityClearance"": ""Not Required"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""2"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-10-24"", ""positionCloseDate"": ""2024-11-05"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Candidate selected"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Internal to an agency"", ""jobSeries"": ""0301"", ""locations"": ""Orlando, Florida, United States | Portland, Oregon, United States | Franklin, Tennessee, United States | Chicago, Illinois, United States | Farmers Branch, Texas, United States | York, Pennsylvania, United States | Baltimore, Maryland, United States | Memphis, Tennessee, United States | Dallas, Texas, United States | Seattle, Washington, United States | San Francisco, California, United States | Honolulu, Hawaii, United States | Jacksonville, Florida, United States | Phoenix, Arizona, United States | Washington, District of Columbia, United States | Brooklyn, New York, United States | Tampa, Florida, United States | Chattanooga, Tennessee, United States | San Bernardino, California, United States | Raleigh, North Carolina, United States | Kearneysville, West Virginia, United States | Indianapolis, Indiana, United States | Columbia, South Carolina, United States | Guaynabo, Puerto Rico, United States | San Jose, California, United States | Boston, Massachusetts, United States | Huntsville, Alabama, United States | Lanham, Maryland, United States | Oakland, California, United States | Covington, Kentucky, United States | Cincinnati, Ohio, United States | Greensboro, North Carolina, United States | Austin, Texas, United States | Denver, Colorado, United States | Springfield, New Jersey, United States | Pittsburgh, Pennsylvania, United States | San Diego, California, United States | Atlanta, Georgia, United States | Kansas City, Missouri, United States | Cleveland, Ohio, United States | Richmond, Virginia, United States | Milwaukee, Wisconsin, United States | Philadelphia, Pennsylvania, United States | Detroit, Michigan, United States | Charlotte, North Carolina, United States | Ogden, Utah, United States | Los Angeles, California, United States | Chamblee, Georgia, United States | Las Vegas, Nevada, United States | Nashville, Tennessee, United States | San Antonio, Texas, United States | North Charleston, South Carolina, United States""}",2025-06-07 22:33:07.22
815736500,25-12589009K-OSS-0301-15,TR93,Internal Revenue Service,TR,Department of the Treasury,,2,Department of the Treasury\Internal Revenue Service,Product Development Specialist (Product Manager),15,15,None,Permanent,Full-time,Competitive,GS,Per Year,143736.000,191900.000,N,Not required,N,N,Not Required,N,N,,"Career transition (CTAP, ICTAP, RPL), Internal to an agency, Land and base management, Military spouses, Federal employees - Competitive service, Veterans",2,N,2024-10-24,2024-11-05,,Candidate selected,01,Closing Date,USASTAFFING,0301,"Atlanta, Georgia, United States | Indianapolis, Indiana, United States | Covington, Kentucky, United States | Phoenix, Arizona, United States | Chamblee, Georgia, United States | Columbia, South Carolina, United States | York, Pennsylvania, United States | Huntsville, Alabama, United States | Guaynabo, Puerto Rico, United States | Memphis, Tennessee, United States | Baltimore, Maryland, United States | Franklin, Tennessee, United States | Farmers Branch, Texas, United States | Las Vegas, Nevada, United States | Philadelphia, Pennsylvania, United States | San Antonio, Texas, United States | San Francisco, California, United States | Chattanooga, Tennessee, United States | Austin, Texas, United States | San Jose, California, United States | Charlotte, North Carolina, United States | North Charleston, South Carolina, United States | Los Angeles, California, United States | Lanham, Maryland, United States | Jacksonville, Florida, United States | Greensboro, North Carolina, United States | San Bernardino, California, United States | Brooklyn, New York, United States | Seattle, Washington, United States | Nashville, Tennessee, United States | Tampa, Florida, United States | Boston, Massachusetts, United States | Pittsburgh, Pennsylvania, United States | Denver, Colorado, United States | Dallas, Texas, United States | Chicago, Illinois, United States | Raleigh, North Carolina, United States | Ogden, Utah, United States | Kearneysville, West Virginia, United States | Honolulu, Hawaii, United States | San Diego, California, United States | Oakland, California, United States | Cleveland, Ohio, United States | Richmond, Virginia, United States | Kansas City, Missouri, United States | Milwaukee, Wisconsin, United States | Orlando, Florida, United States | Portland, Oregon, United States | Springfield, New Jersey, United States | Washington, District of Columbia, United States | Detroit, Michigan, United States | Cincinnati, Ohio, United States","{""controlNumber"": 815736500, ""announcementNumber"": ""25-12589009K-OSS-0301-15"", ""hiringAgencyCode"": ""TR93"", ""hiringAgencyName"": ""Internal Revenue Service"", ""hiringDepartmentCode"": ""TR"", ""hiringDepartmentName"": ""Department of the Treasury"", ""hiringSubelementName"": null, ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Treasury\\Internal Revenue Service"", ""positionTitle"": ""Product Development Specialist (Product Manager)"", ""minimumGrade"": ""15"", ""maximumGrade"": ""15"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 143736.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Not required"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""N"", ""securityClearance"": ""Not Required"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""2"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-10-24"", ""positionCloseDate"": ""2024-11-05"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Candidate selected"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Career transition (CTAP, ICTAP, RPL), Internal to an agency, Land and base management, Military spouses, Federal employees - Competitive service, Veterans"", ""jobSeries"": ""0301"", ""locations"": ""Atlanta, Georgia, United States | Indianapolis, Indiana, United States | Covington, Kentucky, United States | Phoenix, Arizona, United States | Chamblee, Georgia, United States | Columbia, South Carolina, United States | York, Pennsylvania, United States | Huntsville, Alabama, United States | Guaynabo, Puerto Rico, United States | Memphis, Tennessee, United States | Baltimore, Maryland, United States | Franklin, Tennessee, United States | Farmers Branch, Texas, United States | Las Vegas, Nevada, United States | Philadelphia, Pennsylvania, United States | San Antonio, Texas, United States | San Francisco, California, United States | Chattanooga, Tennessee, United States | Austin, Texas, United States | San Jose, California, United States | Charlotte, North Carolina, United States | North Charleston, South Carolina, United States | Los Angeles, California, United States | Lanham, Maryland, United States | Jacksonville, Florida, United States | Greensboro, North Carolina, United States | San Bernardino, California, United States | Brooklyn, New York, United States | Seattle, Washington, United States | Nashville, Tennessee, United States | Tampa, Florida, United States | Boston, Massachusetts, United States | Pittsburgh, Pennsylvania, United States | Denver, Colorado, United States | Dallas, Texas, United States | Chicago, Illinois, United States | Raleigh, North Carolina, United States | Ogden, Utah, United States | Kearneysville, West Virginia, United States | Honolulu, Hawaii, United States | San Diego, California, United States | Oakland, California, United States | Cleveland, Ohio, United States | Richmond, Virginia, United States | Kansas City, Missouri, United States | Milwaukee, Wisconsin, United States | Orlando, Florida, United States | Portland, Oregon, United States | Springfield, New Jersey, United States | Washington, District of Columbia, United States | Detroit, Michigan, United States | Cincinnati, Ohio, United States""}",2025-06-07 22:33:07.235
817369100,MCAD244960964306,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,"PROGRAM EXE OFC, MISSILES & SPACE INTEGRATED FIRES MISSION CMD",2,Department of the Army\U.S. Army Acquisition Support Center,PROGRAM MANAGER (DEPUTY PRODUCT MANAGER ACQUISITION),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,127073.000,191900.000,Y,50% or less,N,Y,Secret,N,N,,"Military spouses, Veterans, Federal employees - Competitive service, Land and base management, Career transition (CTAP, ICTAP, RPL)",1,N,2024-11-04,2024-11-14,,Job canceled,01,Closing Date,USASTAFFING,0340,"Redstone Arsenal, Alabama, United States","{""controlNumber"": 817369100, ""announcementNumber"": ""MCAD244960964306"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""PROGRAM EXE OFC, MISSILES & SPACE INTEGRATED FIRES MISSION CMD"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""PROGRAM MANAGER (DEPUTY PRODUCT MANAGER ACQUISITION)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 127073.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-04"", ""positionCloseDate"": ""2024-11-14"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Job canceled"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Military spouses, Veterans, Federal employees - Competitive service, Land and base management, Career transition (CTAP, ICTAP, RPL)"", ""jobSeries"": ""0340"", ""locations"": ""Redstone Arsenal, Alabama, United States""}",2025-06-07 22:35:54.769
817682700,JP-25-017,DJ07,Office of Justice Programs,DJ,Department of Justice,Office of the Chief Information Officer (OCIO),2,Department of Justice\Office of Justice Programs,IT Project Manager (Technical Product Manager),14,14,14,Permanent,Full-time,Competitive,GS,Per Year,139395.000,181216.000,N,Occasional travel,N,N,Not Required,N,N,,"The public, Federal employees - Competitive service, Individuals with disabilities, Military spouses, Peace Corps & AmeriCorps Vista, Veterans, Career transition (CTAP, ICTAP, RPL), Special authorities, Land and base management",2,N,2024-11-05,2024-11-19,,Applications under review,01,Closing Date,USASTAFFING,2210,"Washington, District of Columbia, United States","{""controlNumber"": 817682700, ""announcementNumber"": ""JP-25-017"", ""hiringAgencyCode"": ""DJ07"", ""hiringAgencyName"": ""Office of Justice Programs"", ""hiringDepartmentCode"": ""DJ"", ""hiringDepartmentName"": ""Department of Justice"", ""hiringSubelementName"": ""Office of the Chief Information Officer (OCIO)"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of Justice\\Office of Justice Programs"", ""positionTitle"": ""IT Project Manager (Technical Product Manager)"", ""minimumGrade"": ""14"", ""maximumGrade"": ""14"", ""promotionPotential"": ""14"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 139395.0, ""maximumSalary"": 181216.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Occasional travel"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""N"", ""securityClearance"": ""Not Required"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""2"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-05"", ""positionCloseDate"": ""2024-11-19"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""The public, Federal employees - Competitive service, Individuals with disabilities, Military spouses, Peace Corps & AmeriCorps Vista, Veterans, Career transition (CTAP, ICTAP, RPL), Special authorities, Land and base management"", ""jobSeries"": ""2210"", ""locations"": ""Washington, District of Columbia, United States""}",2025-06-07 22:35:59.535
